offering_id,hotel,city,avg_rating,sentiment_score,pros,cons,n_reviews
AVwc2wu5ByjofQCxi7l9,Hampton Inn Lebanon,Lebanon,5.0,1.0,"['friendly staff', 'clean rooms', 'food', 'comfortable']",[],2
AVwc35Mf_7pvs4fzz387,Hampton Inn & Suites Fremont,Fremont,3.6667,0.6667,"['friendly staff', 'food', 'clean rooms', 'comfortable']",[],3
AVwc3Cv_ByjofQCxi-sH,Hampton Inn Columbus/South-Fort Benning,Columbus,4.8,0.95,"['clean rooms', 'friendly staff', 'food', 'location', 'comfortable']",[],10
AVwc3FBckufWRAb5zyMp,Westgate Inn & Suites,Clarksville,3.0,0.5,"['clean rooms', 'friendly staff', 'comfortable', 'food']",['cleanliness'],5
AVwc3IOzIN2L1WUfpsrn,Western Inn Motel,Billings,4.5,0.875,"['clean rooms', 'friendly staff']",['expensive'],2
AVwc3IYSkufWRAb5zywY,TownePlace Suites Seattle Everett/Mukilteo,Mukilteo,4.6667,0.9167,"['friendly staff', 'location', 'food']",[],3
AVwc3NnkkufWRAb5zztJ,Holiday Inn Express Grove City (Outlet Center),Mercer,4.0,0.75,"['clean rooms', 'comfortable', 'food']",['small rooms'],1
AVwc3RCu_7pvs4fzzw5t,Budget Inn,Marinette,1.0,0.0,[],['small rooms'],1
AVwc3iwLkufWRAb5z3a8,Golden West Motel,Klamath Falls,5.0,1.0,"['comfortable', 'location', 'clean rooms', 'friendly staff', 'food']",[],2
AVwc3lf-kufWRAb5z3_N,Quality Inn Suites,Mansfield,4.0,0.75,"['clean rooms', 'friendly staff', 'comfortable']",[],1
AVwc3m5J_7pvs4fzz0tE,Hotel Rose,Portland,4.3333,0.8333,"['location', 'friendly staff']",[],3
AVwc3vbXByjofQCxjGPg,"The Dana On Mission Bay, BW Premier Collection",San Diego,4.5,0.875,"['view', 'friendly staff']",[],6
AVwc40Us_7pvs4fz0Box,Courtyard Atlanta Airport South/Sullivan Road,Atlanta,4.0,0.75,"['friendly staff', 'location']",[],1
AVwc40h__7pvs4fz0Br-,Tradewinds Restaurant,Orlando,4.5,0.875,"['comfortable', 'food', 'friendly staff', 'location']","['noisy rooms', 'rude staff']",10
AVwc47jAIN2L1WUfp__5,National Trail Motel,Markleysburg,4.0,0.75,['comfortable'],['small rooms'],1
AVwc4ASCIN2L1WUfp2HV,El Toro Motel,San Luis Obispo,5.0,1.0,"['friendly staff', 'location']",[],1
AVwc4FrxByjofQCxjJsS,Comfort Inn Suites Savannah Airport,Savannah,5.0,1.0,"['comfortable', 'food']",[],1
AVwc4KZE_7pvs4fzz6k4,Best Western Black Hills Lodge,Spearfish,3.6,0.65,"['comfortable', 'clean rooms', 'friendly staff']",['broken'],5
AVwc4Kx9ByjofQCxjKhe,Quality Inn,Milesburg,3.3333,0.5833,"['clean rooms', 'friendly staff', 'comfortable']","['cleanliness', 'broken', 'noisy rooms']",3
AVwc4NiY_7pvs4fzz7Id,Lexington Inn At Jfk Airport,Jamaica,4.0,0.75,['location'],[],1
AVwc4PdrByjofQCxjLOH,Days Inn Fort Wayne,Fort Wayne,3.3333,0.5833,"['comfortable', 'food']","['noisy rooms', 'slow wifi', 'cleanliness']",6
AVwc4QuEIN2L1WUfp4qV,Hampton Inn & Suites Salisbury Fruitland,Fruitland,5.0,1.0,"['friendly staff', 'food', 'clean rooms', 'comfortable']",[],3
AVwc4QylByjofQCxjLYZ,"The Pines Lodge, A RockResort",Avon,5.0,1.0,"['friendly staff', 'location']",[],1
AVwc4T84_7pvs4fzz77C,BEST WESTERN Garden Inn,Santa Rosa,3.6,0.65,"['clean rooms', 'friendly staff', 'comfortable', 'food', 'good wifi']","['broken', 'slow wifi', 'expensive']",15
AVwc4UhRkufWRAb5z_hu,Best Western Appleton Inn,Appleton,4.0,0.75,[],[],3
AVwc4V22_7pvs4fzz8PT,Holiday Inn Express & Suites Bloomington,Bloomington,4.2,0.8,"['clean rooms', 'friendly staff', 'food', 'comfortable', 'location']",[],5
AVwc4XA3IN2L1WUfp5qS,Quality Inn,Hartwell,3.0,0.5,[],[],1
AVwc4YmTByjofQCxjMpi,La Cuesta Inn,San Luis Obispo,3.6667,0.6667,"['friendly staff', 'food']","['expensive', 'small rooms', 'noisy rooms']",3
AVwc4Yue_7pvs4fzz8sE,North Port Motel,Copper Harbor,4.0,0.75,"['clean rooms', 'comfortable']",[],1
AVwc4Z7qIN2L1WUfp6Kv,Best Western Plus Hawthorne Terrace Hotel,Chicago,4.75,0.9375,"['good wifi', 'friendly staff']",[],4
AVwc4_E0IN2L1WUfqAt3,The College Club of Boston,Boston,4.0,0.75,"['friendly staff', 'comfortable', 'value', 'clean rooms', 'location', 'food']","['broken', 'noisy rooms']",7
AVwc4_NSIN2L1WUfqAvs,Pear Tree Inn St. Louis Near Union Station,Saint Louis,3.75,0.6875,"['friendly staff', 'food', 'location', 'clean rooms']",[],4
AVwc4gteByjofQCxjOB5,The Pontchartrain Hotel,New Orleans,3.6,0.65,"['clean rooms', 'friendly staff', 'location', 'comfortable', 'view']",['noisy rooms'],5
AVwc56FSIN2L1WUfqKny,Atlantis Oceanfront Inn,Gloucester,4.5,0.875,"['friendly staff', 'location', 'view', 'clean rooms', 'food', 'comfortable']",['noisy rooms'],8
AVwc56Le_7pvs4fz0Nb_,Four Points by Sheraton Miami Beach,Miami Beach,3.5185,0.6296,"['friendly staff', 'location', 'food', 'clean rooms', 'comfortable', 'value']","['broken', 'small rooms', 'slow wifi', 'expensive', 'noisy rooms', 'cleanliness']",27
AVwc56TA_7pvs4fz0NdI,Quality Inn Suites,Miramar Beach,3.0,0.5,"['clean rooms', 'comfortable']",[],2
AVwc5AUsByjofQCxjTsN,Litson Villas,Kittery,4.0,0.75,"['clean rooms', 'comfortable', 'value']","['broken', 'small rooms']",2
AVwc5D0_kufWRAb50IDu,Echo Sails Motel,Clearwater Beach,5.0,1.0,[],[],1
AVwc5DdcIN2L1WUfqBcg,Crossland Economy Studios Shreveport - Bossier City,Bossier City,4.0,0.75,"['friendly staff', 'value']",[],1
AVwc5FUvIN2L1WUfqBv-,Magnuson Hotel Nashville North,Goodlettsville,1.0,0.0,[],[],1
AVwc5HVjByjofQCxjU5T,Comfort Inn,Dunn,5.0,1.0,"['friendly staff', 'location', 'comfortable', 'food']",[],1
AVwc5Jjt_7pvs4fz0Flg,Sleep Inn,Charleston,4.3333,0.8333,"['food', 'clean rooms', 'friendly staff', 'value', 'comfortable', 'location']",['small rooms'],6
AVwc5WdKkufWRAb50LJX,Best Western Pasadena Royale,Pasadena,4.5,0.875,"['friendly staff', 'food', 'location', 'comfortable', 'clean rooms']",['small rooms'],2
AVwc5ZR8IN2L1WUfqE_6,Best Western Plus Stevens County Inn,Hugoton,5.0,1.0,"['friendly staff', 'comfortable']",[],1
AVwc5_ErByjofQCxjeZE,The Annex at The Chelsea,Atlantic City,2.0,0.25,"['comfortable', 'friendly staff', 'good wifi']","['cleanliness', 'broken', 'rude staff', 'small rooms', 'slow wifi']",16
AVwc5fjDByjofQCxjY7d,Hilton Garden Inn Myrtle Beach/Coastal Grand Mall,Myrtle Beach,5.0,1.0,"['clean rooms', 'friendly staff', 'comfortable']",[],1
AVwc5iSZIN2L1WUfqGpg,Baymont Inn & Suites Goodlettsville,Goodlettsville,3.75,0.6875,"['clean rooms', 'friendly staff', 'comfortable', 'food']",['small rooms'],4
AVwc5kWBIN2L1WUfqHFe,Motel 6 Lawrence Ks,Lawrence,2.0,0.25,[],['cleanliness'],4
AVwc5rFrByjofQCxjbI9,Aloft Detroit at The David Whitney,Detroit,4.0,0.75,"['friendly staff', 'comfortable', 'location', 'view']",['broken'],2
AVwc5tET_7pvs4fz0Lkc,Comfort Suites,South Haven,3.0,0.5,"['clean rooms', 'friendly staff', 'view', 'value']",[],2
AVwc5u3HByjofQCxjbvH,Rodeway Inn,Boise,4.0,0.75,"['friendly staff', 'clean rooms', 'food']",['small rooms'],2
AVwc64A1ByjofQCxjoY9,Best Western Territorial Inn Suites,Bloomfield,4.6,0.9,"['friendly staff', 'food', 'location', 'clean rooms', 'comfortable', 'good wifi']","['cleanliness', 'slow wifi']",5
AVwc65WOByjofQCxjoln,Hearthside Village Cottage Motel,Bethlehem,5.0,1.0,"['clean rooms', 'comfortable']",[],1
AVwc67ME_7pvs4fz0YVR,Ramada Mesa Phoenix East Area,Mesa,2.5,0.375,"['friendly staff', 'location', 'comfortable', 'food']","['broken', 'rude staff', 'cleanliness']",6
AVwc68x7_7pvs4fz0YnD,Red Roof Inn Fresno - Yosemite Gateway,Fresno,2.2,0.3,"['friendly staff', 'food', 'comfortable']","['cleanliness', 'noisy rooms', 'broken', 'slow wifi']",10
AVwc69WpkufWRAb50cQn,Americas Best Value Inn-north Capital,Raleigh,3.0,0.5,[],[],1
AVwc6Hq2ByjofQCxjf93,Best Western Plus Executive Inn,Saint Marys,5.0,1.0,"['clean rooms', 'friendly staff', 'comfortable', 'food']",[],1
AVwc6K4B_7pvs4fz0QVw,M-Star Cedar City,Cedar City,4.0,0.75,"['clean rooms', 'friendly staff', 'comfortable', 'food']",['rude staff'],3
AVwc6Mep_7pvs4fz0Qmz,Residence Inn Naples,Naples,4.7143,0.9286,"['friendly staff', 'food', 'clean rooms', 'location', 'comfortable']",[],7
AVwc6PA1kufWRAb50UpC,Holiday Inn Hotel & Suites Tampa North-busch Gardens Area,Tampa,3.0,0.5,"['clean rooms', 'friendly staff', 'comfortable', 'food', 'value']",[],3
AVwc6R4-ByjofQCxjhyS,Hampton Inn Memphis/Southaven,Southaven,4.5,0.875,"['friendly staff', 'clean rooms', 'comfortable', 'food']",[],4
AVwc6TC1IN2L1WUfqPIt,Motel 6 Ardmore,Ardmore,4.0,0.75,"['clean rooms', 'friendly staff']","['slow wifi', 'noisy rooms']",1
AVwc6WwdByjofQCxjiqU,Old Colonial Motel,Old Orchard Beach,5.0,1.0,"['friendly staff', 'comfortable']",[],1
AVwc6_9sByjofQCxjpxZ,Cave Mountain Motel,Windham,4.0,0.75,"['clean rooms', 'food']",[],1
AVwc6ahtkufWRAb50Wq7,Comfort Inn,Fort Morgan,5.0,1.0,"['food', 'friendly staff', 'value']",[],2
AVwc6hUwkufWRAb50Xu1,Heidelberg Lodges,New Braunfels,3.5,0.625,[],['small rooms'],2
AVwc6ndVByjofQCxjlhg,Americas Best Value Inn,Somerset,1.0,0.0,[],[],2
AVwc6o7hkufWRAb50Y9Z,Hampton Inn & Suites Rosemont Chicago O'hare,Des Plaines,5.0,1.0,['friendly staff'],[],1
AVwc6p2DIN2L1WUfqTIg,North Star Lodge,Killington,4.5,0.875,"['comfortable', 'location']",[],2
AVwc6pA3kufWRAb50Y-l,Country Vintage Inn,Osawatomie,4.3333,0.8333,"['clean rooms', 'comfortable', 'friendly staff', 'food']",['broken'],3
AVwc6syHIN2L1WUfqTpO,Table Mountain Inn,Golden,4.5,0.875,"['food', 'clean rooms', 'friendly staff', 'view', 'location']",[],4
AVwc6uOPkufWRAb50Z2v,Rodeway Inn,Brownsville,2.0,0.25,[],"['cleanliness', 'noisy rooms']",2
AVwc6veOkufWRAb50aEF,Sleep Inn & Suites Van Buren,Van Buren,4.0,0.75,[],[],1
AVwc70fJ_7pvs4fz0hwm,Jack Huff's,Gatlinburg,5.0,1.0,"['clean rooms', 'friendly staff', 'value']",[],1
AVwc76DDIN2L1WUfqgpv,Days Inn Faribault,Faribault,4.0,0.75,"['friendly staff', 'food', 'clean rooms']",['small rooms'],2
AVwc79vuIN2L1WUfqhQG,Century Hotel,Tualatin,4.5,0.875,"['friendly staff', 'food', 'location', 'clean rooms']",[],2
AVwc7A4mkufWRAb50c7D,Mountain View Inn,Cleveland,3.0,0.5,[],['small rooms'],1
AVwc7MRAByjofQCxjrsp,Days Inn Gillette,Gillette,3.625,0.6562,"['friendly staff', 'clean rooms', 'location']",['cleanliness'],8
AVwc7OG9_7pvs4fz0boR,Drury Inn Suites Dayton North,Dayton,4.7143,0.9286,"['food', 'friendly staff', 'comfortable', 'clean rooms']",['noisy rooms'],7
AVwc7Qx9ByjofQCxjsf8,Crown Reef Beach Resort and Waterpark,Myrtle Beach,5.0,1.0,[],[],1
AVwc7Say_7pvs4fz0cTU,Best Western Mesquite Inn,Mesquite,4.5,0.875,"['clean rooms', 'comfortable', 'food', 'friendly staff', 'location', 'value']",[],8
AVwc7TFBkufWRAb50f5a,Schooner Creek Resort,Kimberling City,2.0,0.25,[],[],1
AVwc7W8SByjofQCxjtic,Aloft Cleveland Downtown,Cleveland,4.3333,0.8333,"['location', 'comfortable', 'clean rooms', 'view', 'food']",[],3
AVwc7gsDkufWRAb50iL_,Best Western Pioneer Inn,Lahaina,4.3529,0.8382,"['location', 'clean rooms', 'friendly staff', 'food', 'comfortable', 'view']","['noisy rooms', 'small rooms', 'broken', 'cleanliness', 'slow wifi']",17
AVwc7i2zIN2L1WUfqcza,Four Points by Sheraton Columbus Ohio Airport,Columbus,4.25,0.8125,"['friendly staff', 'clean rooms', 'value']",[],4
AVwc7mVnByjofQCxjwJZ,Baymont Inn & Suites Pueblo,Pueblo,3.8,0.7,"['comfortable', 'friendly staff', 'location', 'food', 'clean rooms', 'good wifi']","['small rooms', 'broken']",5
AVwc7s33_7pvs4fz0gsE,Holiday Inn Express Tulsa-Woodland Hills,Tulsa,5.0,1.0,[],[],1
AVwc7uurIN2L1WUfqexC,Courtyard by Marriott Houston Brookhollow,Houston,3.8182,0.7045,"['friendly staff', 'location', 'clean rooms', 'food', 'comfortable']",['small rooms'],11
AVwc800dByjofQCxj9NN,Red Roof Inn Phoenix North - Bell Road,Phoenix,2.3333,0.3333,[],['expensive'],3
AVwc83FykufWRAb50v4c,Bluewater Inn And Suites,Grand Haven,5.0,1.0,"['clean rooms', 'friendly staff', 'location', 'view']",[],1
AVwc86f6IN2L1WUfqrX4,Diamond Inn,Inglewood,5.0,1.0,"['clean rooms', 'location']",[],1
AVwc8ZYIByjofQCxj4ti,Extended Stay America Charlotte - Pineville - Pineville Matthews Rd.,Charlotte,4.0,0.75,"['friendly staff', 'comfortable', 'value']",[],1
AVwc8iv1_7pvs4fz0pPO,Hotel Stebbins,Algoma,5.0,1.0,"['location', 'friendly staff', 'comfortable', 'food']",[],2
AVwc8kL0IN2L1WUfqno4,Best Western Premier Energy Corridor,Katy,5.0,1.0,"['clean rooms', 'friendly staff', 'comfortable', 'food', 'location']",[],4
AVwc8lRTIN2L1WUfqn1u,Innkeeper Danville West,Danville,5.0,1.0,"['clean rooms', 'friendly staff', 'comfortable']",[],1
AVwc8morkufWRAb50tS8,Clarion Hotel Anaheim Resort,Anaheim,2.2222,0.3056,"['clean rooms', 'friendly staff']","['cleanliness', 'broken', 'rude staff', 'noisy rooms', 'small rooms', 'slow wifi']",9
AVwc8rOXByjofQCxj7p9,Ramada-ankeny,Ankeny,4.0,0.75,"['clean rooms', 'friendly staff', 'food', 'location', 'comfortable']",['broken'],2
AVwc8zcmkufWRAb50vRJ,Maple Leaf Motel,Charlevoix,4.5,0.875,['clean rooms'],['expensive'],2
AVwc9-5r_7pvs4fz0300,Hampton Inn Potomac Mills/Woodbridge,Woodbridge,4.2,0.8,"['clean rooms', 'friendly staff', 'comfortable', 'food']",[],5
AVwc9057IN2L1WUfq0Vf,The Inn At Virginia Tech And Skelton Conference Center,Blacksburg,4.1429,0.7857,"['friendly staff', 'comfortable', 'food', 'location', 'clean rooms']",[],7
AVwc93g4_7pvs4fz02fD,The Villa Toscana,Chicago,4.6667,0.9167,"['location', 'comfortable', 'friendly staff', 'value', 'clean rooms']",['small rooms'],3
AVwc95mPByjofQCxkH5E,Klondike Motel,Republic,5.0,1.0,[],[],1
AVwc99vI_7pvs4fz03nG,Home2 Suites By Hilton Gainesville,Gainesville,5.0,1.0,"['comfortable', 'clean rooms', 'location', 'friendly staff', 'food', 'value']",[],4
AVwc9CkdIN2L1WUfqsfz,Motel 6 Mason,Mason,2.5714,0.3929,"['friendly staff', 'good wifi', 'location', 'comfortable', 'value']","['slow wifi', 'cleanliness']",7
AVwc9DlEIN2L1WUfqsqL,Waterfront Place Hotel,Morgantown,4.0,0.75,"['friendly staff', 'clean rooms', 'food', 'comfortable', 'location', 'view']","['broken', 'rude staff']",8
AVwc9KMbByjofQCxkAXG,Americas Best Value Inn Suites,Pinckneyville,3.0,0.5,[],[],1
AVwc9Ma4kufWRAb50y2U,Kimberling Oaks Resort,Kimberling City,5.0,1.0,[],[],1
AVwc9QJoIN2L1WUfquoG,Mohican Motel,Cooperstown,3.0,0.5,[],['expensive'],1
AVwc9SLq_7pvs4fz0we5,Aloft Buffalo Airport,Buffalo,4.4,0.85,"['friendly staff', 'clean rooms', 'location']",['small rooms'],5
AVwc9Ud7IN2L1WUfqvWG,Imperial Waters,Old Orchard Beach,5.0,1.0,[],[],1
AVwc9X2oByjofQCxkCpx,Comfort Suites,Amarillo,4.5,0.875,"['comfortable', 'friendly staff', 'food']",[],2
AVwc9_IUByjofQCxkI2N,Fairfield Inn Great Falls,Great Falls,4.25,0.8125,"['clean rooms', 'friendly staff', 'comfortable', 'food', 'value', 'location']",[],4
AVwc9__JkufWRAb507S0,Drury Inn & Suites Charlotte Northlake,Charlotte,4.76,0.94,"['friendly staff', 'food', 'clean rooms', 'location', 'comfortable', 'value']","['slow wifi', 'broken']",25
AVwc9dgR_7pvs4fz0yTg,Best Western Mulberry Hotel,Mulberry,4.0,0.75,"['clean rooms', 'friendly staff']",[],2
AVwc9lJ6IN2L1WUfqyHr,Holiday Inn Express & Suites Baton Rouge East,Baton Rouge,5.0,1.0,"['friendly staff', 'food']",[],1
AVwc9s5wkufWRAb504CD,Relax Inn Altoona,Altoona,2.0,0.25,[],['broken'],1
AVwc9xRPByjofQCxkGiH,Economy Inn,Tulsa,1.0,0.0,[],['cleanliness'],1
AVwc_AL3kufWRAb51Fs_,Olivia's Bridge Street Inn,New Hope,4.5,0.875,"['clean rooms', 'location', 'food', 'friendly staff', 'comfortable']",[],2
AVwc_AdeIN2L1WUfrAQc,Sleep Inn Suites Harbour Pointe,Midlothian,4.5,0.875,"['friendly staff', 'comfortable', 'food', 'clean rooms', 'location', 'value']",[],2
AVwc_G8N_7pvs4fz1Drf,Motel 6 Scottsdale,Scottsdale,4.0,0.75,"['location', 'food']",[],1
AVwc_NK1kufWRAb51Hzf,Comfort Suites East Broad At 270,Columbus,4.75,0.9375,"['clean rooms', 'friendly staff', 'location', 'comfortable', 'food', 'value']",['noisy rooms'],8
AVwc_Ok-IN2L1WUfrCnK,Walkabout Beach Resort,Hollywood,4.5,0.875,"['clean rooms', 'comfortable', 'friendly staff', 'location']",[],2
AVwc_Or5ByjofQCxkVYc,Fieldhouse Inn,Kenedy,5.0,1.0,['friendly staff'],[],1
AVwc_YIF_7pvs4fz1Gha,Super 8-wytheville,Wytheville,3.0,0.5,"['friendly staff', 'location', 'value']",['cleanliness'],2
AVwc_ZPqByjofQCxkXMO,Brentwood Lodging,Indian River,4.0,0.75,"['clean rooms', 'friendly staff', 'comfortable']",['cleanliness'],1
AVwc_auAkufWRAb51KG0,Quality Inn & Suites Nj State Capital Area,Morrisville,3.6,0.65,['friendly staff'],['cleanliness'],5
AVwc_cfckufWRAb51KWR,Radisson Hotel-Portland Airport,Portland,4.5,0.875,"['location', 'friendly staff', 'food', 'comfortable', 'clean rooms', 'value']",[],6
AVwc_g7-ByjofQCxkYTs,"The Press Hotel, Autograph Collection",Portland,5.0,1.0,"['friendly staff', 'location', 'comfortable', 'food', 'clean rooms', 'good wifi']",[],5
AVwc_h_W_7pvs4fz1IFB,Sleep Inn Suites,Douglas,5.0,1.0,"['friendly staff', 'location', 'comfortable']",[],1
AVwc_jrNkufWRAb51LnF,Motel 6,Rohnert Park,1.0,0.0,[],[],1
AVwc_oDC_7pvs4fz1JSv,Extended Stay America Destin - US 98 - Emerald Coast Pkwy.,Destin,4.5,0.875,"['clean rooms', 'friendly staff', 'food']",[],2
AVwc_pMmkufWRAb51Mpq,Super 8 Midland,Midland,5.0,1.0,"['clean rooms', 'friendly staff', 'comfortable']",[],1
AVwc_rwDByjofQCxkaXN,Hilton Garden Inn Yuma Pivot Point,Yuma,4.0,0.75,"['friendly staff', 'clean rooms', 'comfortable', 'location', 'food', 'value']","['small rooms', 'noisy rooms']",4
AVwc_sPfByjofQCxkadY,Comfort Inn,Limon,4.0,0.75,"['friendly staff', 'comfortable', 'food', 'clean rooms']",['noisy rooms'],2
AVwc_xwyByjofQCxkbaP,Hampton Inn & Suites Coeur d'Alene,Coeur d'Alene,5.0,1.0,['location'],[],1
AVwce-UYkufWRAb5voYL,Hampton Inn Champaign Urbana,Urbana,5.0,1.0,"['location', 'comfortable', 'food']",[],2
AVwce-r0ByjofQCxevYU,Galt House Hotel,Louisville,3.9545,0.7386,"['location', 'food', 'friendly staff', 'comfortable', 'clean rooms', 'view']","['broken', 'noisy rooms', 'expensive']",22
AVwce0-QByjofQCxetpl,Radisson Hotel Valley Forge,King of Prussia,5.0,1.0,"['food', 'clean rooms', 'comfortable']",[],2
AVwce2Mi_7pvs4fzvh1U,Fairfield Inn and Suites North Platte,North Platte,3.0,0.5,[],['noisy rooms'],1
AVwce3U7IN2L1WUflbDh,The Chateau Motel,Panama City Beach,2.6667,0.4167,"['clean rooms', 'location', 'view', 'value', 'friendly staff']","['rude staff', 'cleanliness', 'expensive']",9
AVwce3a1ByjofQCxeuE8,Best Western Ambassador Inn & Suites,Wisconsin Dells,4.3636,0.8409,"['food', 'friendly staff', 'clean rooms', 'comfortable', 'location', 'value']",['rude staff'],11
AVwcet5XIN2L1WUflZh9,Inn At San Luis Obispo,San Luis Obispo,4.25,0.8125,"['friendly staff', 'clean rooms', 'comfortable', 'food']",['noisy rooms'],4
AVwcez7uIN2L1WUflaaT,Ramada Medford Hotel And Conference Center,Medford,3.2222,0.5556,"['clean rooms', 'friendly staff', 'location', 'food']",['broken'],9
AVwcf0op_7pvs4fzvtqM,Orlando Continental Plaza Hotel,Orlando,1.0,0.0,[],[],1
AVwcf14lByjofQCxe5Er,Motel 6 Norfolk,Norfolk,3.0,0.5,"['friendly staff', 'comfortable', 'value']",['broken'],2
AVwcf7HXkufWRAb5vz24,Hotel Manor,Slate Run,5.0,1.0,['view'],[],1
AVwcfA0EkufWRAb5vo3B,Extended Stay America Washington D.C. - Fairfax,Fairfax,4.0,0.75,"['clean rooms', 'comfortable', 'value']",['cleanliness'],2
AVwcfADZIN2L1WUflcq2,DoubleTree by Hilton Golf Resort San Diego,San Diego,3.0,0.5,[],['small rooms'],2
AVwcfFGw_7pvs4fzvk4S,Fairmont Grand Del Mar,San Diego,4.875,0.9688,"['friendly staff', 'comfortable', 'food', 'location', 'value', 'view']",[],16
AVwcfSa0_7pvs4fzvnWr,Hampton Inn Newark-Airport,Elizabeth,3.4286,0.6071,"['friendly staff', 'location', 'food', 'comfortable', 'good wifi']","['noisy rooms', 'slow wifi']",7
AVwcfTze_7pvs4fzvnrH,Crossland Economy Studios Salem - North,Salem,1.0,0.0,[],"['cleanliness', 'rude staff']",1
AVwcfVPF_7pvs4fzvn9R,"Jensen's ""On the Gulf""",Captiva,4.6667,0.9167,"['comfortable', 'friendly staff', 'location']","['small rooms', 'broken']",3
AVwcfg8-kufWRAb5vvJX,Heritage Court Motel,Thorp,1.0,0.0,[],['cleanliness'],1
AVwcfjQHByjofQCxe2Gz,Hampton Inn Brentwood,Brentwood,4.25,0.8125,"['clean rooms', 'friendly staff']","['noisy rooms', 'broken']",4
AVwcfpZdIN2L1WUflkHt,Orange Motel,Clearwater,4.5,0.875,"['clean rooms', 'friendly staff', 'comfortable', 'view']",[],2
AVwcfuFeByjofQCxe31C,SpringHill Suites Coeur d'Alene,Coeur d'Alene,5.0,1.0,"['friendly staff', 'clean rooms', 'comfortable', 'location', 'food']",[],3
AVwcfwU6IN2L1WUfllJS,Best Western Tree City Inn,McMinnville,5.0,1.0,[],[],1
AVwcfx4KByjofQCxe4YR,West Street Hotel,Bar Harbor,4.8,0.95,"['friendly staff', 'view', 'clean rooms', 'location', 'food', 'comfortable']",[],5
AVwcfxRIIN2L1WUfllQe,Econo Lodge,Thomson,5.0,1.0,['friendly staff'],[],1
AVwcg3N2_7pvs4fzv5ft,Wildflower Inn,Sedona,4.5,0.875,"['friendly staff', 'comfortable', 'food', 'clean rooms', 'view', 'location']",[],4
AVwcg3rXkufWRAb5v-bM,Eden Roc Inn & Suites,Anaheim,4.0,0.75,"['location', 'clean rooms', 'comfortable', 'food', 'friendly staff']",['noisy rooms'],9
AVwcg8X-_7pvs4fzv6c4,Mountain View Hotel,Killdeer,3.0,0.5,[],"['cleanliness', 'broken', 'rude staff']",2
AVwcgAGx_7pvs4fzvvsE,Motel Del Rogue,Grants Pass,4.0,0.75,"['friendly staff', 'comfortable']",[],2
AVwcgD5KIN2L1WUfloPj,Fairfield Inn & Suites Spokane Downtown,Spokane,4.3636,0.8409,"['location', 'friendly staff', 'clean rooms', 'food', 'comfortable']",[],11
AVwcgF6_kufWRAb5v1hE,Kangaroo Lake Resort,Baileys Harbor,5.0,1.0,"['clean rooms', 'friendly staff']",[],1
AVwcgJuLByjofQCxe8Af,Hampton Inn Atlanta-cumberland Mall/nw,Atlanta,4.0,0.75,"['friendly staff', 'location', 'clean rooms', 'comfortable']",['small rooms'],7
AVwcgNXgByjofQCxe8mD,Holiday Inn Express Marietta - Atlanta Northwest,Marietta,2.3333,0.3333,[],['noisy rooms'],3
AVwcgQ2mkufWRAb5v3Yr,Comfort Inn Evansville-Casper,Evansville,4.4286,0.8571,"['comfortable', 'food', 'friendly staff', 'location', 'clean rooms', 'value']",[],7
AVwcgR2jIN2L1WUflqcV,The INN at Europa Village,Temecula,5.0,1.0,"['comfortable', 'friendly staff', 'clean rooms', 'view', 'food']",[],5
AVwcgS0L_7pvs4fzvyzi,Flamingo Suites,Tucson,1.0,0.0,[],['cleanliness'],1
AVwcg_FA_7pvs4fzv699,Quality Inn Suites,Butte,4.25,0.8125,"['friendly staff', 'clean rooms', 'location', 'comfortable', 'food']",[],4
AVwcgawiByjofQCxe_BJ,Miles City Hotel Suites,Miles City,4.5,0.875,"['clean rooms', 'friendly staff', 'food', 'location', 'value', 'comfortable']",[],4
AVwcgfJGIN2L1WUflsx-,"Red Roof Plus+ Washington, DC - Alexandria",Alexandria,3.8571,0.7143,"['clean rooms', 'friendly staff', 'comfortable', 'value']","['small rooms', 'cleanliness']",7
AVwcglyFByjofQCxfA1m,Microtel Inn & Suites Orlando (Universal Studios),Orlando,3.3333,0.5833,"['food', 'location', 'comfortable', 'value', 'good wifi', 'friendly staff']","['broken', 'cleanliness', 'slow wifi', 'rude staff', 'small rooms']",15
